"","ID","condition","gender","order","difficulty","falseAlarm","trial","decide","signal","humanResp","humanRT","autoResp","ACC","stimlength","A","B","C","Y_bar.jkl"
"143",40,5,2,1,1,1,60.5,1,0.466666666666667,0.5,0.735118228197142,0.483333333333333,0.883333333333333,2.48517752623608,1,1,1,0.862222222222222
"144",42,5,1,2,1,1,60.5,1,0.475,0.516666666666667,0.988136512041058,0.475,0.858333333333333,2.51725566015642,1,1,1,0.862222222222222
"145",43,5,2,3,1,1,60.5,1,0.483333333333333,0.508333333333333,0.724845190842925,0.525,0.908333333333333,2.49881955912983,1,1,1,0.862222222222222
"146",44,5,1,4,1,1,60.5,1,0.575,0.475,0.876008454958486,0.45,0.716666666666667,2.55074191425967,1,1,1,0.862222222222222
"147",45,5,1,4,1,1,60.5,1,0.483333333333333,0.558333333333333,0.516793380180983,0.491666666666667,0.891666666666667,2.51345936421983,1,1,1,0.862222222222222
"148",48,5,1,1,1,1,60.5,1,0.433333333333333,0.441666666666667,0.754767825206333,0.475,0.875,2.47236470619008,1,1,1,0.862222222222222
"149",50,5,1,2,1,1,60.5,1,0.508333333333333,0.508333333333333,0.77798258066185,0.458333333333333,0.916666666666667,2.50914054033467,1,1,1,0.862222222222222
"150",52,5,2,4,1,1,60.5,1,0.516666666666667,0.533333333333333,0.94952479600935,0.541666666666667,0.85,2.51382960784892,1,1,1,0.862222222222222
"151",1,6,1,1,2,1,60.5,1,0.508333333333333,0.566666666666667,0.880040870110283,0.466666666666667,0.825,2.53858908831808,1,1,2,0.801111111111111
"152",2,6,1,2,2,1,60.5,1,0.483333333333333,0.433333333333333,0.721199200550717,0.483333333333333,0.766666666666667,2.47057670039733,1,1,2,0.801111111111111
"153",6,6,1,3,2,1,60.5,1,0.416666666666667,0.458333333333333,0.7806890269121,0.408333333333333,0.875,2.43665204711842,1,1,2,0.801111111111111
"154",8,6,1,1,2,1,60.5,1,0.5,0.475,0.751005516449608,0.475,0.808333333333333,2.50190547858125,1,1,2,0.801111111111111
"155",9,6,1,1,2,1,60.5,1,0.491666666666667,0.45,0.994270994265983,0.475,0.875,2.4903045738885,1,1,2,0.801111111111111
"156",10,6,1,2,2,1,60.5,1,0.525,0.441666666666667,0.900126759211483,0.533333333333333,0.75,2.521377877294,1,1,2,0.801111111111111
"157",12,6,1,4,2,1,60.5,1,0.491666666666667,0.3,1.0927743514379,0.45,0.675,2.53221986520675,1,1,2,0.801111111111111
"158",13,6,2,4,2,1,60.5,1,0.558333333333333,0.483333333333333,0.712366755803567,0.608333333333333,0.841666666666667,2.54665892755683,1,1,2,0.801111111111111
"159",16,6,1,1,2,1,60.5,1,0.525,0.541666666666667,0.6956250647704,0.541666666666667,0.816666666666667,2.53744044603933,1,1,2,0.801111111111111
"160",18,6,1,2,2,1,60.5,1,0.475,0.441666666666667,0.699183219671117,0.516666666666667,0.733333333333333,2.51031759214633,1,1,2,0.801111111111111
"161",19,6,1,3,2,1,60.5,1,0.525,0.55,0.898162192106317,0.566666666666667,0.808333333333333,2.55543973931842,1,1,2,0.801111111111111
"162",22,6,1,3,2,1,60.5,1,0.541666666666667,0.441666666666667,0.71927087108295,0.533333333333333,0.816666666666667,2.53984550500708,1,1,2,0.801111111111111
"163",26,6,2,2,2,1,60.5,1,0.508333333333333,0.425,0.6655814508597,0.508333333333333,0.766666666666667,2.53296471706167,1,1,2,0.801111111111111
